,gene,plate_mean,plate_std,plate_count,mean_intensity.48.A_mean,mean_intensity.48.A_std,mean_intensity.48.A_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,area.48_mean,area.48_std,area.48_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.24_mean,area.24_std,area.24_count,corrected_mean_intensity.48.A_mean,corrected_mean_intensity.48.A_std,corrected_mean_intensity.48.A_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,mean_intensity.24.A_mean,mean_intensity.24.A_std,mean_intensity.24.A_count
27,ACO2,7.5,2.5819888974716108,16,0.0013463936144554,0.0002001637075075133,16.0,0.0014027130639149435,0.00015161674506736466,16.0,107.9375,12.693666399691883,16.0,0.0016701250058329745,0.00019139762602635976,16.0,59.3125,37.53526119974834,16.0,0.0013670026748904436,8.634623572752978e-05,14.0,0.001300667444776544,8.177639730323449e-05,15.0,141.64586330025645,19.75154453607304,14.0,0.0016954101064515488,8.811118390893399e-05,13.0,26.167588077764922,4.0134688801203735,14.0,0.0015028363669846625,5.3038382114649055e-05,8.0
28,ACS1,9.0,0.0,8,0.0012706343097256573,8.209001703667073e-05,7.0,0.0012108515005207715,7.481200734346309e-05,7.0,152.28571428571428,25.309512610309756,7.0,0.0015453163916840146,7.605495375126399e-05,7.0,86.42857142857143,47.584511285561334,7.0,0.0013208771010950523,8.341218161652719e-05,6.0,0.0012674570264908154,7.878956501962101e-05,6.0,158.03551447003068,10.392903052244938,6.0,0.001629960202977921,7.94436773750674e-05,7.0,30.930046766195712,2.675274500370989,7.0,0.00142512490620815,5.028189720191421e-05,4.0
29,ADA2,11.0,0.0,8,0.0012641740137557286,0.00014760173561639058,7.0,0.0011697442249095286,9.905545338685849e-05,7.0,44.75,31.079391426290375,8.0,0.001151431506675043,0.00028945645032196245,7.0,14.714285714285714,4.347960660443228,7.0,0.0011436012944070059,0.00019872183971392717,6.0,0.0010898419469065406,0.00017768625975482673,6.0,61.940400185735776,31.831701776089233,7.0,0.0013314555502757504,0.00022257201004157717,7.0,11.078159752577523,5.142654306725885,5.0,0.0008628615831734668,1.2696278742477967e-05,3.0
30,ADD37,0.0,0.0,8,0.0016791152718802001,0.0002497938664241897,8.0,0.0014779886273566252,0.00017815475466402696,8.0,126.125,16.34832887921139,8.0,0.0017301361781998125,0.00011191291886437742,8.0,74.25,53.9066653710705,8.0,0.0015006893183908427,0.00011582302559922709,8.0,0.001438766535466339,0.00011849552519082239,8.0,196.2049325658609,27.63890740490574,7.0,0.0017677767567558474,6.167430397332415e-05,8.0,37.2279823224239,4.862434208516662,7.0,0.001721943474762875,2.933939721479975e-05,4.0
31,ADD66,7.0,0.0,8,0.0013546770240492876,4.3416006548997366e-05,8.0,0.0012748154577307501,4.9611301089119155e-05,8.0,126.125,4.882549100038387,8.0,0.0016241775391167253,0.00010121937664731675,8.0,70.875,47.864205235824635,8.0,0.0013095944638693915,2.3603537306992516e-05,7.0,0.001258221986493746,2.5089040565498124e-05,7.0,161.54035742865292,6.433241687214755,8.0,0.0016615911911987866,2.6117377626117494e-05,7.0,30.039281276353723,1.3483178109282246,8.0,0.001496301339728675,3.965372749591471e-05,4.0
32,ADE12,12.0,0.0,8,0.000708316870366275,5.9796955055312106e-06,4.0,0.0008151058153347,7.139668959392829e-06,4.0,71.5,56.46490692709689,8.0,0.0008074790872841714,0.0002405291507018852,7.0,17.8,5.019960159204453,5.0,0.0008857595641783433,2.4622207284796503e-06,3.0,0.0008550905462406338,1.1545128520666445e-06,3.0,76.87187664131396,51.197525403692154,8.0,0.000858482667167484,0.00021475652476508756,7.0,17.360917181917703,8.200041178593985,5.0,0.0007147551825259666,4.429911396143285e-05,3.0
33,ADE16,0.0,0.0,8,0.0015492926849969874,0.00025604031542379675,8.0,0.001417802484930575,0.00012822442948675868,8.0,110.5,33.17486139490908,8.0,0.0015981397126324875,0.00021242941988719837,8.0,49.875,22.273863607376246,8.0,0.0013628227028070167,2.2520749246437667e-05,7.0,0.001306531860314383,1.18572452762831e-05,6.0,147.4787346104559,11.502891881967347,7.0,0.0016140795821926457,6.159580235946615e-05,7.0,27.23310289246773,3.635034698025546,8.0,0.0013075406563748501,3.7593759432031466e-05,4.0
34,ADE17,8.0,0.0,8,0.0017821296475220626,0.00027482122983045465,8.0,0.0016135413006201377,0.00025689000987506335,8.0,213.625,32.42105797163319,8.0,0.00159996061031525,5.625464836940728e-05,8.0,93.25,60.096945489291365,8.0,0.0012840058547598204,3.658410650488975e-05,6.0,0.0012306640209097655,3.125391731481908e-05,6.0,144.5694082122799,11.975904385431722,7.0,0.0015316744175646203,5.1820266298215e-05,7.0,27.379736340683426,2.241529684268287,7.0,0.001797350602030325,2.276398638360263e-05,4.0
35,ADE2,12.0,0.0,8,0.001173287198664175,3.942684047094424e-05,4.0,0.0014251884614208,5.3610809845193154e-05,4.0,173.75,11.412712210513329,4.0,0.001430395903591175,2.6521492542405898e-05,4.0,30.5,2.3804761428476167,4.0,0.0015414782474851097,1.9806340948408754e-05,3.0,0.001473231114667366,2.3893271040872685e-05,3.0,185.24695581451923,4.800311862562617,4.0,0.0018312610671227527,0.00022250410855691592,4.0,37.34317541044715,2.3488976441420717,4.0,,,0.0
36,ADE3,8.0,0.0,8,0.0021570500949828625,0.0002689402204401371,8.0,0.00187084627169935,0.0002243907585443573,8.0,169.125,32.69092272438067,8.0,0.0016529172705135628,0.00011432929558813723,8.0,66.25,42.70413161677517,8.0,0.0015455536761784106,0.00010002241493504681,8.0,0.0014747308864439075,9.058917484896317e-05,8.0,128.09873240696876,13.162201302834958,8.0,0.0016522168575878542,7.18408344908315e-05,7.0,24.69157243522972,3.0640546058125415,8.0,0.0019622300617055,0.00015828924621932148,4.0
37,ADE4,1.0,0.0,8,0.0014415087818585252,8.821157392042762e-05,8.0,0.001502682839604175,6.88538651882851e-05,8.0,124.875,50.55248333592101,8.0,0.0017540019949155625,0.00038388391787889074,8.0,49.75,20.26079958935481,8.0,0.001364632979642738,7.117137522744632e-05,7.0,0.0013099191669739205,6.588698139888727e-05,8.0,131.5908764216127,24.143802660330227,8.0,0.0016849037031407912,0.0001362091376768713,7.0,24.239556103602606,6.8380052530573066,7.0,0.0013431267551129251,0.00010685946982548657,4.0
38,"ADE5,7",5.0,0.0,8,0.0017591918063817123,0.00020763766407769823,8.0,0.0017046963017088874,0.0002513388699214435,8.0,99.375,5.95069023607466,8.0,0.0018425859432224625,9.58226186183646e-05,8.0,53.375,35.21338016801487,8.0,0.0015449859285628716,9.49615146706417e-05,8.0,0.001466833671717432,0.00010060206072394383,7.0,158.7027329652371,7.452653639922833,7.0,0.0017610734492531674,7.199996130804105e-05,7.0,32.20447681938513,2.9725425299551604,8.0,0.0018441988099053,2.7072857419904836e-05,4.0
39,ADE6,4.0,0.0,8,0.0015025132918110502,0.00010134507082609423,8.0,0.0013932516358858501,5.74066219946856e-05,8.0,102.75,28.694200509112342,8.0,0.00161259790203945,5.843073761080184e-05,8.0,45.75,21.809237885420412,8.0,0.0015529573947617706,0.00010322412397636405,8.0,0.0014739289174045438,9.988975072316578e-05,8.0,147.4092429907104,16.6109676870989,6.0,0.0017212284353791579,2.4217259828855722e-05,7.0,27.667871502316448,3.266987510782774,6.0,0.001579207030614925,2.41122171121716e-05,4.0
40,ADE8,2.0,0.0,8,0.001539715968037975,0.00012589366643504086,8.0,0.0013858957281300001,0.00017991364212411028,8.0,113.25,17.507141400011598,8.0,0.0013728754933426623,8.019055724672941e-05,8.0,59.625,35.30251913309951,8.0,0.0013504516032664276,2.394146873773919e-05,7.0,0.0012995198874976627,2.847096206808295e-05,7.0,131.79561652545877,19.882940242203826,7.0,0.0015432933135890378,4.500550211120184e-05,7.0,24.388656651599216,2.191309590541667,7.0,0.00142559124617805,3.2369961673479715e-05,4.0
41,ADH2,1.0,0.0,8,0.0015811958847269283,8.233359535094687e-05,7.0,0.0015731654723796142,0.00010626626289876304,7.0,108.14285714285714,44.11510917070088,7.0,0.0015717938323023,0.00026482630251684037,7.0,57.42857142857143,35.711142718844975,7.0,0.0013902733403033686,0.00011607875122322671,7.0,0.001341649518303135,0.00010927915104168173,7.0,142.93943840215707,49.539970017409956,6.0,0.0015424464891714955,0.0002926255486116007,6.0,26.472166455930786,10.437641340984518,7.0,0.001511002805119775,7.083361998862627e-05,4.0
42,ADH3,7.0,0.0,8,0.001713582302459025,9.349243007706358e-05,8.0,0.0014469606649323249,7.714636007460666e-05,8.0,81.25,19.001879606276546,8.0,0.0015950033350357624,0.00012961720897594883,8.0,39.5,20.99659836395274,8.0,0.0014778313547464353,0.00013531338976638496,8.0,0.0014122445414087718,0.00012819704627615956,8.0,107.29551929136964,21.548361927675053,7.0,0.001567221901780113,4.105750814969009e-05,6.0,20.348695630880894,3.0184211254948465,7.0,0.0016219397501422749,6.312509237034415e-05,4.0
43,ADH4,5.0,0.0,8,0.0017525868666386879,0.00012016565532650652,8.0,0.0015438644121377122,0.00018021211461774592,8.0,153.25,7.106335201775949,8.0,0.0017684175549917626,0.00014606339210835592,8.0,90.125,60.4091703066915,8.0,0.0014382805652110484,2.1015919243801373e-05,8.0,0.001365856918658351,2.48742783127805e-05,8.0,188.1422181970752,4.273425845854161,7.0,0.001706363860200543,3.5619109588692124e-05,7.0,36.598967332334716,1.806042054887656,8.0,0.0018698325457700252,2.5659806080961822e-05,4.0
44,ADH5,11.0,0.0,8,0.0012351827847786375,7.851542396404066e-05,8.0,0.00120353401888045,8.730152618627047e-05,8.0,133.875,21.7152842815509,8.0,0.0012468332948162126,0.00013180673355711289,8.0,71.625,44.09709255074048,8.0,0.001137450998341531,2.0249477414935447e-05,6.0,0.0010780192815788567,1.620832154090905e-05,6.0,143.02098209939376,13.61564468188813,8.0,0.00143380858809174,7.861656813970386e-05,8.0,25.600747949951632,3.738718287685289,8.0,0.001057751037614775,6.301723384705241e-05,4.0
45,ADH6,8.0,0.0,8,0.00184290886532805,0.0002496763954218864,8.0,0.0017991792199122123,0.00021702587674087343,8.0,230.625,44.30394210128807,8.0,0.0018383669603113499,0.00014259896545127873,8.0,117.375,84.77185769548085,8.0,0.0013873460754778427,4.097211882161861e-05,7.0,0.0013298758817937419,4.1923981324355263e-05,7.0,156.20148819253492,6.668319196005416,8.0,0.0016732257153779736,5.541620619718157e-05,7.0,29.811452779668574,1.604550631961126,7.0,0.001836674872660225,0.00011849621704174044,4.0
46,ADH7,6.0,0.0,8,0.0014398658893165252,0.00019126118112694552,8.0,0.001264888200043975,0.0001391633297640264,8.0,122.875,24.590576011379422,8.0,0.00162884735701975,0.00016640418301619138,8.0,63.625,35.014027801113414,8.0,0.001191490166262192,9.260421527790056e-05,8.0,0.0011440451732042194,8.650195150449598e-05,8.0,140.27183435408085,11.096390800952003,8.0,0.001537821287029004,6.179059554140534e-05,8.0,27.51766658769986,2.622157323441066,7.0,0.001678628938220725,3.6507910818769197e-05,4.0
47,ADI1,0.0,0.0,8,0.0015625367276067752,0.00021111657396613668,8.0,0.001357171935826125,0.00013667520402222894,8.0,161.5,49.942824452424745,8.0,0.001592660630814,3.926218072748652e-05,8.0,72.25,31.666791979701923,8.0,0.0013878747500469181,4.315530094916131e-05,7.0,0.0013296978184803871,3.9070667565520844e-05,7.0,171.45474831013775,11.931445851370874,8.0,0.0017064466696795583,1.6707491640349455e-05,7.0,33.103598548090204,1.68543771056859,7.0,0.0016994469201838248,2.579737302457611e-05,4.0
48,ADK1,5.0,0.0,8,0.0010924428041544168,7.787571441006589e-05,6.0,0.0009633930440232,0.00012850054964881456,6.0,46.875,23.648844731674682,8.0,0.0010288828234601287,0.0003210720229899881,7.0,15.5,6.07100838882165,8.0,0.0010748739871452961,0.00011945514696516534,6.0,0.0009327677196710449,0.0002175784038447544,5.0,64.65659564996717,30.03323359479212,6.0,0.0010435552082981182,0.0003163774752826885,5.0,9.414327220895533,5.546077470616683,8.0,0.0008501636899221,3.7184307427345525e-05,3.0
49,ADK2,12.0,0.0,8,0.0014583882686287,7.828275074818194e-05,6.0,0.0014322105516790503,9.185809617041511e-05,6.0,172.875,93.63216404023322,8.0,0.0013044161044314833,0.0002862810552526563,6.0,89.375,70.12832625164486,8.0,0.0014728121440138217,0.000147229948025394,5.0,0.0013989267813745722,0.00012951199847048832,5.0,141.25545974207975,81.67711189584367,7.0,0.0014758336108781273,0.0003374370946613081,5.0,27.291999791435853,14.236217452529297,7.0,0.0015123305936457498,3.938266893452193e-05,4.0
50,ADO1,8.0,0.0,8,0.0012881745444984626,9.044314685677109e-05,8.0,0.0013541861165083874,0.0001064910918696767,8.0,65.5,7.171371656006366,8.0,0.0015564935186009,4.1325563311571564e-05,8.0,31.375,19.19774912401377,8.0,0.0012736318848844247,3.0338953349289093e-05,8.0,0.001228671115818662,2.0070333250885132e-05,7.0,91.53492330878674,6.126929280681587,8.0,0.0015770442651876651,4.042621847752538e-05,7.0,15.773424696056926,1.4765215096003184,7.0,0.00150112818550605,5.2617672541653486e-05,4.0
51,ADP1,3.0,0.0,8,0.0014160734787577998,0.0001547933698154495,8.0,0.0014360792941862503,0.00015099564945364528,8.0,121.875,26.535353775670664,8.0,0.0017142072667251627,0.000199631629607408,8.0,61.375,34.977288549653395,8.0,0.0014278957711658339,4.022581089919338e-05,7.0,0.0013692041061112478,4.500911503686444e-05,7.0,169.9918787400845,17.641361316381232,8.0,0.0016833592790036402,7.884813523783691e-05,8.0,32.46395377233505,4.417650589199512,7.0,0.00150927268049055,4.026361580925554e-05,4.0
52,ADR1,5.0,0.0,8,0.00153425262532485,0.00010514230477869273,8.0,0.0013694958435001626,0.00015194461945844075,8.0,167.875,12.866762274502909,8.0,0.0014950110563864624,0.00010155635237661766,8.0,92.75,64.05076111959951,8.0,0.0012189154652212854,1.787487483548657e-05,7.0,0.0011624479853779841,1.3873537512020596e-05,7.0,166.2801992841062,7.819763291167195,7.0,0.0014714349848441444,4.90460494668633e-05,7.0,29.830325484457806,0.34360632777269284,7.0,0.0015733315181995,2.799099620503997e-05,4.0
53,ADY2,3.0,0.0,8,0.0012196595230430374,6.703459278872156e-05,8.0,0.00124750425558335,6.332009745754881e-05,8.0,90.375,14.937369246289657,8.0,0.001562932274815775,0.00017881757775956275,8.0,44.125,27.482137055601353,8.0,0.001204958997213157,6.889437798593221e-05,8.0,0.0011537334515721632,7.13453918823006e-05,8.0,128.35605054837083,5.618963655228238,7.0,0.0014839750974632259,4.079113704950477e-05,7.0,23.949726455315954,2.049849080625008,8.0,0.0013560050211461501,1.3174603127177761e-05,4.0
54,ADY3,9.0,0.0,8,0.0014161196122731198,4.00349647735909e-05,5.0,0.00138858002923616,4.1453292630018e-05,5.0,148.6,43.31627869519726,5.0,0.00163225509928288,6.408107668848296e-05,5.0,83.2,26.80858071588274,5.0,0.001313038296254484,3.2687757901021504e-05,5.0,0.001266567175350214,4.7491853887948464e-05,5.0,160.7704187983083,20.500230157860265,4.0,0.001682350317649461,3.781290023529074e-05,4.0,30.10773688698703,2.2979721508648074,4.0,0.0014766972331740251,5.9975418226759215e-05,4.0
55,ADY4,4.0,0.0,8,0.0014249449526521124,0.00016364022317823894,8.0,0.001312602038601725,0.0001483239862378602,8.0,110.25,27.840104679606156,8.0,0.0017247017576277372,0.00011591275362905015,8.0,51.875,30.399424336654796,8.0,0.0014483116565463165,5.902812074678718e-05,7.0,0.0013978382347342249,6.613263065489232e-05,8.0,180.9160554329282,26.1993469352429,7.0,0.0017350916800171533,9.449059573256411e-05,8.0,32.87808790093585,7.246403768270882,8.0,0.0018514349500063248,9.71479513210432e-05,4.0
56,AEP1,12.0,0.0,8,0.0010731274834713375,0.00013431895597405645,8.0,0.001130347426098725,0.00018638765659400434,8.0,128.375,47.823895700789585,8.0,0.0015160473516347126,0.00014663918605226182,8.0,58.375,23.975806257856807,8.0,0.0012227623093607615,0.0001500666011464516,7.0,0.0011680534836132628,0.0001388107151209605,7.0,153.176350964169,16.940960144675824,8.0,0.0015956098373634236,9.37801587772974e-05,7.0,29.565803075003764,5.075299292560611,7.0,0.0014219290776143,2.9649864540711414e-05,4.0
57,AEP2,1.0,0.0,8,0.0013300708347266875,0.0001535160711191418,8.0,0.0014815506189461,0.00017748058914029082,8.0,238.25,61.43463425230336,8.0,0.00165826224732005,0.000151359613667483,8.0,92.5,51.991757588514524,8.0,0.0013290533305170184,0.00013603778046914627,8.0,0.0012802621517192102,0.00012693029983886552,8.0,152.88481536902646,11.351185643019438,7.0,0.0015802462482776933,3.137189182043481e-05,6.0,27.867674768425342,2.5675115886099995,8.0,0.0013806397221411502,0.00010328239143066237,4.0
58,AEP3,6.0,0.0,8,0.001301330416941114,6.474960408427815e-05,7.0,0.0012270258162662142,9.112433787854913e-05,7.0,103.75,58.27704767500054,8.0,0.0017699064007638144,0.000252832614503703,7.0,52.125,31.813912051176604,8.0,0.0011584015826010432,0.00016283240527277616,7.0,0.0010870360643984451,0.00015717950802327253,6.0,180.17875857591886,70.3260488536239,7.0,0.001812761893355376,0.000255726407731413,6.0,34.9700937908879,13.245431344129917,7.0,0.0016921101940853248,1.3889321871486643e-05,4.0
59,AFG1,2.0,0.0,8,0.0019176888142074123,0.0002914951905086193,8.0,0.00171861815503125,0.00023914940527521684,8.0,156.0,20.639767440550298,8.0,0.0014947964753657126,6.569034458799139e-05,8.0,71.125,41.9027360170465,8.0,0.0016056407645725337,0.00029656504186230783,7.0,0.0014969765070132499,0.00029080613280600307,8.0,159.4772855051729,8.00294939816021,7.0,0.001739846990474927,0.00012155727460902462,7.0,28.794376156687,4.136896350312392,8.0,0.0016946402695167,3.5512945451323007e-05,4.0
60,AFG3,3.0,0.0,8,,,0.0,,,0.0,17.5,7.559289460184544,8.0,,,0.0,5.0,2.32992949004287,8.0,,,0.0,,,0.0,17.645324170851413,6.571293777209324,7.0,,,0.0,2.171721717356815,0.7410707620410387,7.0,,,0.0
61,AFI1,4.0,0.0,8,0.001315177326187775,0.00026422127595087465,8.0,0.0013273537985793375,0.0002749182432022911,8.0,196.75,43.49630526181012,8.0,0.0016186976469242625,0.00019381206426807921,8.0,81.25,47.90690376732177,8.0,0.0012706508320495383,0.00011094584130564795,7.0,0.0012242049354821137,9.094704151895873e-05,7.0,149.8117950379837,7.082028227523859,6.0,0.0016135868564252473,6.303123522550752e-05,7.0,28.875693333855768,3.83035915021066,8.0,0.001636613287589225,0.00010763188054962342,4.0
62,AFR1,2.0,0.0,8,0.0013332912946298285,0.00011859102449534915,7.0,0.0014405442321932286,0.00020787494857447486,7.0,141.71428571428572,14.256159905040885,7.0,0.0013468578129664285,0.000146892435301522,7.0,87.71428571428571,51.35729187341783,7.0,0.0013677243800990677,4.077689999078134e-05,6.0,0.001306965782825525,3.3619900670713044e-05,6.0,161.83400644972082,12.362624466025709,6.0,0.0016468606718711884,2.9189158615246844e-05,5.0,30.696589196427464,2.9649704728670683,6.0,0.0012637951103002,2.811996161099805e-05,4.0
63,AFT1,6.0,0.0,8,0.0016403873892706143,0.00016401901034850333,7.0,0.0015410364416110858,0.00013271432500993864,7.0,90.75,42.40872551728005,8.0,0.0016067931350413286,0.00021137767875198732,7.0,56.857142857142854,33.11308186315781,7.0,0.0013643909526296636,3.095142431112547e-05,6.0,0.0013081948132418716,3.212745596665604e-05,6.0,122.91206758069936,56.99961343037561,7.0,0.0015953810456804068,0.00018140546226351562,7.0,25.738296371021303,6.878565673711701,6.0,0.0016194708397067252,2.7293003785445913e-05,4.0
64,AFT2,2.0,0.0,8,0.0012726719305134625,7.409799745914031e-05,8.0,0.0013164259688110752,0.00014516097837281156,8.0,136.625,17.703409679655337,8.0,0.0013567735878791,0.00011019577797954716,8.0,74.875,46.50787183754103,8.0,0.0012697790888478015,6.120978421568838e-05,8.0,0.0012167505194167032,6.385563941842151e-05,7.0,148.95617271000575,12.382468594216697,7.0,0.0015626192828498058,5.970658717236144e-05,7.0,27.672893588989147,1.6873235386633556,7.0,0.0012125847464465002,2.714979814733006e-05,4.0
65,AGA2,6.0,0.0,8,0.0016428567060950499,0.00022637775673881648,8.0,0.0016317071041288126,0.0002077813494492187,8.0,161.5,13.40575569351783,8.0,0.0016802893548089376,0.00016099328566088295,8.0,87.875,57.204988543707564,8.0,0.0013726213134752623,7.785669169549139e-05,7.0,0.0013157111959370483,7.389055426995953e-05,7.0,143.37490805870866,18.656517932695547,7.0,0.001569762578179292,7.286958361498602e-05,7.0,27.756392700579767,3.5042379812145374,8.0,0.00157856340917555,8.962149976331136e-05,4.0
66,AGC1,2.0,0.0,8,0.0014134842423360252,0.00013931138789134617,8.0,0.0016412521803571,0.0002640620362033478,8.0,237.5,55.26817735886926,8.0,0.0015005158874574125,0.00011303771463485719,8.0,92.5,55.3069357572551,8.0,0.001425586516750489,5.348621805716679e-05,6.0,0.0013490486842445682,4.874207999124108e-05,7.0,163.88882214518583,19.9945100445626,8.0,0.001616134146018381,4.599173932979818e-05,7.0,29.25162595994948,3.392950566623551,8.0,0.00135882184162695,9.460161516969e-05,4.0
67,AGE1,11.0,0.0,8,0.0017666691302420123,0.000214533132595044,8.0,0.0015548860075511501,0.000224249362355328,8.0,215.0,46.36809247747852,8.0,0.0015493449664543252,9.330965133973551e-05,8.0,100.875,71.59496690211041,8.0,0.0013305379744140932,0.000101440503602151,8.0,0.0012785120443452266,9.096222070055595e-05,8.0,140.32566702773707,17.92040742031812,8.0,0.0016344901811085441,5.935829829327782e-05,8.0,26.192847871513806,2.2570996885887618,8.0,0.0017011760880663498,0.00016046178551539249,4.0
68,AGE2,7.0,0.0,8,0.0014970053931669001,9.775164968007377e-05,8.0,0.0014562302681015125,9.788539622937322e-05,8.0,153.875,27.24197129430982,8.0,0.001648858850744875,0.0001264063409506246,8.0,72.875,42.77996026178612,8.0,0.0013383039159851084,7.844716222777137e-05,8.0,0.0012889254475840855,7.922301606955417e-05,8.0,155.2486530497374,17.372792120162195,7.0,0.0016766238675415344,4.761699774907819e-05,6.0,27.8144186384777,1.2466419898127554,7.0,0.0015014707269755,4.027205937732247e-05,4.0
69,AGP1,3.0,0.0,8,0.0011465749414327874,0.00013347189245860913,8.0,0.001248196893635625,0.00013891620530055964,8.0,116.125,12.005207203542968,8.0,0.0015908312975092124,0.00019602480967285374,8.0,61.5,38.69662222247016,8.0,0.0013011877866826499,5.744557386022344e-05,8.0,0.0012627596517017427,4.5516379962296885e-05,7.0,152.66114910650876,2.4416977387063548,6.0,0.001600216350331372,5.0368083373677567e-05,7.0,29.524519793883304,1.3770626146467144,7.0,0.001279013447707325,2.96238224547869e-05,4.0
70,AGP2,11.0,0.0,8,0.00181822157050415,0.00015344879313712042,8.0,0.0016251703199496998,8.591174988754171e-05,8.0,97.75,30.40559159102154,8.0,0.0015449956589665122,0.000270408078671933,8.0,46.125,20.58041718305466,8.0,0.0013837227444388213,0.0001596568967779066,8.0,0.001310423561256435,0.00014885508108060632,8.0,100.05376044336984,20.631359184620873,8.0,0.0016104786079915406,0.0001776903642126067,8.0,18.753769434108953,3.5765718339415007,7.0,0.001341208821231525,0.00012781628539605604,4.0
71,AGP3,7.0,0.0,8,0.0015746553255545502,5.300015754989439e-05,8.0,0.0014756930672452,5.4338808650137913e-05,8.0,131.125,25.837058103208484,8.0,0.0017361564443559001,0.00017589460038091264,8.0,66.0,37.40893705290985,8.0,0.0013989297494531269,5.8944348991974056e-05,8.0,0.0013416003510724995,6.409021969033765e-05,8.0,163.62809227330098,14.847154094172074,7.0,0.001637599701846107,5.4094009702462325e-05,6.0,29.51784725599474,2.9111531084872233,7.0,0.0015096543751647001,3.867481765315132e-05,4.0
72,AGX1,7.0,0.0,8,0.0013519002856732,8.81353666910274e-05,8.0,0.0011612506768091874,7.403819117803481e-05,8.0,85.75,5.650537269018887,8.0,0.0015395403517045377,0.00014422931907624162,8.0,49.375,37.41251700395775,8.0,0.0011999682943850908,8.084935593466462e-05,8.0,0.0011493493492057848,8.176835574677645e-05,8.0,143.16001572243883,12.110270272471153,8.0,0.001483781732242891,5.882798950852713e-05,7.0,24.114460317441303,1.4100786147730227,7.0,0.0015029228265315002,6.709132589621899e-05,4.0
73,AHA1,5.0,0.0,8,0.0015447048514511,0.00013458704151132178,8.0,0.0014450605845993875,0.00016221683456312438,8.0,127.0,14.481515311399074,8.0,0.001663179252019625,0.00015288833255102142,8.0,74.875,51.74508258210215,8.0,0.0013717959599608054,5.0525267297138696e-05,6.0,0.0013032049129508613,4.7026583338034086e-05,6.0,169.43264252647333,24.249157897378346,8.0,0.0016694111231543528,0.00010081622429601615,8.0,31.123354695059838,4.367884611155725,8.0,0.0016499517101455,8.308607808780441e-05,4.0
74,AHC1,1.0,0.0,8,0.001443194076672625,4.0030864953363634e-05,8.0,0.0014833208550521751,2.2239489668882958e-05,8.0,141.75,54.6697879480588,8.0,0.0017600071071444498,0.0003945292324979131,8.0,56.5,25.264317016015184,8.0,0.0013260183726852167,1.9993980756653997e-05,7.0,0.00127797269688613,2.326353567868396e-05,8.0,151.02372034609576,20.0224359028906,8.0,0.0016854276592858312,0.00010170259840053933,8.0,28.58045131498132,3.24049730474284,7.0,0.0013527762195134749,4.7347047673576295e-05,4.0
75,AHC2,9.0,0.0,8,0.0015516586528506575,0.0003330934223617264,7.0,0.001366688166706943,0.0002877681713869283,7.0,125.375,51.04882117010287,8.0,0.0016195004152786145,8.310654991363118e-05,7.0,84.28571428571429,53.52791883903292,7.0,0.001392614988475296,6.285712863630747e-05,5.0,0.001336204446831151,5.6734743932288984e-05,5.0,173.0748429223505,72.92382721214015,8.0,0.0017272825422327924,5.5057042907494796e-05,6.0,33.57589795542534,3.718862817473811,6.0,0.0015950859632743,5.3870169701041716e-05,4.0
76,AHP1,0.0,0.0,8,0.0016577863570344715,0.0001364529039935094,7.0,0.0015808899944162284,0.00010216907166943748,7.0,134.5,72.38192355238189,8.0,0.0017400372307523428,0.00017440175365820575,7.0,66.75,40.90319582344915,8.0,0.0013827560148100021,3.134645090894215e-05,6.0,0.0013317826216161248,2.7821515043815536e-05,7.0,155.6421989270462,22.554179107784677,7.0,0.0016948727467951685,3.0740808623185034e-05,6.0,30.51384978484513,5.535316029871384,7.0,0.001552819589958575,8.422147172196321e-05,4.0
77,AIF1,7.0,0.0,8,0.0014593263131749427,6.239836717490536e-05,7.0,0.0014769774835237857,5.454915616420144e-05,7.0,243.57142857142858,69.56737056709164,7.0,0.001565110257473057,0.00020907347264528863,7.0,58.5,34.15929072532307,8.0,0.0012587914585884606,5.248783179593456e-05,7.0,0.0011984157033915934,4.2115307842558146e-05,7.0,213.61913846819886,53.92599579277231,7.0,0.0018526433202441402,0.00011964662310861114,5.0,36.500345148640335,10.175114844304414,7.0,0.00128501373374045,0.00020540676840260873,4.0
78,AIM1,0.0,0.0,8,0.0014406746945604125,0.0001477456777892701,8.0,0.001257055120737725,7.114083709275056e-05,8.0,123.875,19.260896730348325,8.0,0.0015338243288452252,0.00017443032089706553,8.0,67.0,41.13392760240627,8.0,0.0012460704108738616,5.6648316569266525e-05,7.0,0.0011843154087524406,5.9270997615907154e-05,7.0,141.43746407212024,17.97411972114996,8.0,0.0015563242062428702,6.0088925176800985e-05,8.0,26.2180317854668,2.983072656922729,8.0,0.001362458449409,3.474776011604432e-05,4.0
